,id,xcenter,ycenter,Bflux,Bfluxerr,Vflux,Vfluxerr,Rflux,Rfluxerr,Bflux_1sec,Vflux_1sec,Rflux_1sec,Bflux_1sec_err,Vflux_1sec_err,Rflux_1sec_err,Binst,Vinst,Rinst,Binst_err,Vinst_err,Rinst_err,Bmag,Bmag_err,Vmag,Vmag_err,Rmag,Rmag_err,B-V,B-V_err,V-R,V-R_err
108,109,2408.1358559627106,1413.6731086202765,3946.1536341578208,104.28321906074915,8183.483567757341,118.14548085847281,10637.35715418533,130.4306503725774,394.6153634157821,818.3483567757341,1063.7357154185331,10.428321906074915,11.814548085847282,13.043065037257739,-6.490434973684321,-7.282345536746204,-7.567084352810198,0.028672804753852536,0.015664215082742874,0.013303798453224415,13.73359818467185,0.029201242384515155,12.10647787530016,0.016614342422242735,13.172536328602405,0.013972639288919377,1.6271203093716906,0.03359685894429327,-1.0660584533022455,0.021708777552450712
109,110,2144.135168575183,1420.1154596193842,873.6592135502797,89.84275292554146,2203.7607391861384,97.25812551812763,3038.9751070592292,104.32490976636187,87.36592135502796,220.37607391861383,303.8975107059229,8.984275292554146,9.725812551812762,10.432490976636187,-4.853355153278734,-5.857911104201986,-6.206817856722486,0.11157598456277538,0.047884084833156385,0.03724694119197223,15.370678005077437,0.11171294981110895,13.530912307844378,0.04820326047347859,14.532802824690117,0.03749104191100155,1.8397656972330587,0.12166896677367393,-1.001890516845739,0.0610666238124108
110,111,3125.1040575344896,1421.1051601606143,14478.504053442492,140.94625865230387,25793.89722053193,165.47070105824895,29530.623218223012,180.7385402878967,1447.850405344249,2579.389722053193,2953.0623218223013,14.094625865230388,16.547070105824893,18.073854028789672,-7.901809230119473,-8.528792412489244,-8.6756815311766,0.010562326748210496,0.0069603948993519965,0.0066406087932257395,12.3222239282367,0.011922481733373241,10.86003099955712,0.008894708377458505,12.063939150236003,0.007895649470366833,1.4621929286795794,0.01487485824479175,-1.203908150678883,0.011893574638389191
111,112,66.1729243048691,1423.904474429012,627.6230323137233,87.85089204205963,1158.3227721113208,90.77663069935154,1154.012681256214,96.44925941304066,62.762303231372336,115.83227721113208,115.40126812562139,8.785089204205963,9.077663069935154,9.644925941304066,-4.494247182025988,-5.159573986160739,-5.1555264530920395,0.1518717653083021,0.08503039625929996,0.09068136612609311,15.729785976330184,0.15197241829426367,14.229249425885625,0.08521054528624188,15.584094228320563,0.09078190214965086,1.5005365504445596,0.17423103325810052,-1.354844802434938,0.12450779407686677
112,113,2067.239012776367,1437.1779403412156,7075.501669103535,115.37540352304414,11969.424355917377,129.97211539535283,13705.80012371548,138.13186842959766,707.5501669103535,1196.9424355917376,1370.580012371548,11.537540352304415,12.997211539535282,13.813186842959766,-7.124393094377536,-7.69518316109119,-7.842260985163314,0.017692358602519203,0.011781664766045433,0.01093501115537096,13.099640063978635,0.018536514701172683,11.693640250955173,0.013018308823521648,12.89735969624929,0.011739593876379387,1.4059998130234614,0.02265124150883065,-1.2037194452941158,0.01752981542991557
113,114,2522.2128686006304,1438.8762678030917,227.81645705753908,83.9837081675185,1473.8920584680345,93.49992784958977,2803.514705907232,103.38480549834841,22.78164570575391,147.38920584680346,280.3514705907232,8.39837081675185,9.349992784958976,10.338480549834841,-3.393962733852003,-5.421164197056826,-6.119257096357918,0.399981303101132,0.06882961417286519,0.040011387751721604,16.830070424504168,0.400019531591679,13.967659214989538,0.06905204216495403,14.620363585054685,0.04023872196321417,2.8624112095146295,0.4059357217368002,-0.6527043700651465,0.07992083127935698
114,115,2663.8346265020136,1459.8663292319118,245.09136237463144,84.35542445506081,1607.9496017685437,94.50418475733294,4045.047197936909,108.07368649807906,24.509136237463146,160.79496017685437,404.5047197936909,8.435542445506082,9.450418475733294,10.807368649807906,-3.473320014777119,-5.5156810811541686,-6.517308983402231,0.37343476590513447,0.0637688148614411,0.028988524512203896,16.750713143579052,0.373475711674761,13.873142330892195,0.06400883133441711,14.222311698010373,0.02930150420727378,2.877570812686857,0.37892114971292784,-0.3491693671181775,0.07039679422819438
115,116,1229.5331669148686,1466.9275038325263,911.8376743067943,92.07625492192435,2091.7896033398993,95.9163444320163,2766.6572586955344,103.54624657863634,91.18376743067942,209.17896033398992,276.66572586955346,9.207625492192435,9.591634443201631,10.354624657863635,-4.899793829846745,-5.801295000316438,-6.104888402119738,0.10956197512483447,0.04975129121139783,0.04060773237621483,15.324239328509426,0.10970145494751428,13.587528411729926,0.05005856287556023,14.634732279292866,0.04083174652341635,1.7367109167795007,0.12058303750846519,-1.0472038675629403,0.06459946780987394
116,117,385.4016821720344,1484.7733928968596,7834.619862440166,117.60552473999738,14141.49914109571,135.98377579166626,17606.139196934906,149.15077007864645,783.4619862440165,1414.149914109571,1760.6139196934905,11.760552473999738,13.598377579166627,14.915077007864644,-7.235044823118837,-7.8762386287077755,-8.11416032783759,0.016286941368353042,0.010433292486310333,0.009191599800795877,12.988988335237334,0.01720021172784874,11.512584783338589,0.011811957165093551,12.625460353575013,0.010135536607019277,1.4764035518987448,0.020865512587828514,-1.1128755702364241,0.015564428495201253
117,118,2840.790740312395,1491.7442571067065,464.6157758303202,86.7856648191902,1616.2954763829853,94.35786536927867,1932.2877608885801,98.99166434839817,46.461577583032025,161.62954763829853,193.228776088858,8.67856648191902,9.435786536927868,9.899166434839817,-4.167734879995758,-5.521301893621881,-5.715179507657176,0.20266734628315744,0.06334131687033724,0.05558486577000332,16.056298278360412,0.20274278303753232,13.867521518424482,0.06358294710717312,15.024441173755427,0.05574873001318976,2.18877675993593,0.21247923954268444,-1.1569196553309453,0.08456188302608392
118,119,280.08666507459435,1501.5324459344088,5361.398736760587,108.98444851809498,10586.17373066142,125.4280827725292,14365.959797489064,139.6498262555742,536.1398736760586,1058.617373066142,1436.5959797489063,10.898444851809497,12.54280827725292,13.96498262555742,-6.823195269198897,-7.561847542400091,-7.893336616862111,0.022055462100097373,0.012855397357973584,0.01054715895235773,13.400837889157273,0.022738210853000006,11.826975869646272,0.013997499105072284,12.846284064550492,0.01137919845070543,1.573862019511001,0.02670123993360583,-1.0193081949042195,0.01803929429265558
119,120,557.3795425572425,1502.5793509335206,1257.9839977844126,93.51627094671159,2573.602845481714,98.66738269311037,3305.996311205005,104.7301037848735,125.79839977844127,257.3602845481714,330.5996311205005,9.351627094671159,9.866738269311037,10.47301037848735,-5.249187791727559,-6.026353820170286,-6.298255911636511,0.08065695124571107,0.04159698160497911,0.03437153339265823,14.974845366628612,0.08084631474965119,13.362469591876078,0.04196400384389072,14.441364769776092,0.03463590482688242,1.6123757747525342,0.09108844178714302,-1.078895177900014,0.05441161201239063
120,121,1623.5578002034476,1502.4795752568439,702.7052145600792,90.07168372038024,1446.0319122078417,94.9062580460396,1878.0217987880833,99.18406549206041,70.27052145600791,144.60319122078417,187.80217987880832,9.007168372038024,9.49062580460396,9.918406549206042,-4.616932940788633,-5.400444693569932,-5.684251572379054,0.1390736468318283,0.07121093878400683,0.05730216290797636,15.607100217567538,0.13918355530539792,13.988378718476431,0.07142595146348892,15.055369109033549,0.057461130073698505,1.618721499091107,0.15644081503851684,-1.0669903905571179,0.09167032241576972
121,122,1305.0962118794007,1522.8652015526038,6302.149596071151,114.30029122036349,11021.485451691162,129.0545415892671,14453.130503575354,140.537234335045,630.2149596071151,1102.1485451691162,1445.3130503575353,11.430029122036348,12.90545415892671,14.053723433504501,-6.998721769856424,-7.605600329301323,-7.899904810323012,0.019678335793775443,0.012704655668975108,0.010550164147193113,13.225311388499748,0.02044063903010959,11.78322308274504,0.013859185244173865,12.839715871089592,0.011381983963569622,1.442088305754707,0.024696087536117253,-1.056492788344551,0.017933950333913682
122,123,3963.502448838304,1526.0055064534354,815.6762222992097,91.05722515885931,1929.1957003663697,98.48352265756715,2104.563917871794,101.9447949797284,81.56762222992097,192.91957003663697,210.45639178717937,9.105722515885931,9.848352265756715,10.19447949797284,-4.7787945060352905,-5.713440713327235,-5.807905300688212,0.12112292426384007,0.05538817138311464,0.05255725502737782,15.445238652320882,0.1212491055908067,13.67538269871913,0.055664335701869155,14.931715380724391,0.052730528647331694,1.769855953601752,0.1334161304929092,-1.2563326820052616,0.07667481281723128
123,124,1655.6258722185698,1528.2049149788525,5420.506426583523,109.4640199213987,9392.986205330348,122.04070925362615,11684.919628463525,132.32418895438286,542.0506426583522,939.2986205330348,1168.4919628463526,10.94640199213987,12.204070925362615,13.232418895438286,-6.8350996591486455,-7.4320092113153855,-7.669064323905587,0.021910953012111063,0.014097132333170228,0.012286926190384413,13.388933499207525,0.022598068197206472,11.956814200730978,0.015145886569759417,13.070556357507016,0.013008157080162872,1.4321192984765467,0.02720423801964711,-1.1137421567760377,0.019965220524857975
124,125,1579.2272125679906,1535.6745338334838,4636.335260938825,107.6304250304964,13014.308898478419,133.01934451930194,24329.33378964062,164.80236037327816,463.6335260938825,1301.4308898478419,2432.933378964062,10.76304250304964,13.301934451930194,16.480236037327817,-6.665437082417444,-7.786052776571001,-8.465325542010131,0.025187784011642345,0.011089792775728309,0.007349587232887732,13.558596075938727,0.02578773521974742,11.602770635475363,0.012395654229353972,12.274295139402472,0.008500589856478396,1.9558254404633644,0.028612226958723477,-0.6715245039271096,0.015030378294699186
125,126,1692.6736602842727,1539.1221560440583,473.4345073442573,87.79291398546417,1341.0235695366441,93.49644783442585,1692.1667636717057,99.26823872619883,47.34345073442573,134.1023569536644,169.21667636717058,8.779291398546416,9.349644783442585,9.926823872619883,-4.188149773204385,-5.3185910274585115,-5.571107901742077,0.20120061000319908,0.07564643023791391,0.06364977810119758,16.035883385151784,0.2012765964785923,14.070232384587852,0.07584887044448771,15.168512779670525,0.06379292944947683,1.9656510005639323,0.21509374569640738,-1.0982803950826732,0.09910897535264204
126,127,1356.6258185280067,1551.1688030004786,844.5078038143506,91.15458395751872,1668.402110900302,95.46472943303,2072.110927826584,99.84908797159048,84.45078038143507,166.8402110900302,207.2110927826584,9.115458395751872,9.546472943303,9.984908797159047,-4.8165091677393015,-5.555751826633497,-5.791032502747479,0.11711285928584474,0.06208289402064121,0.05228304092909179,15.40752399061687,0.11724335646190247,13.833071585412867,0.06232940293267114,14.948588178665124,0.05245722032482587,1.5744524052040028,0.13278162186234962,-1.1155165932522575,0.08146603239479998
127,128,1617.084777491422,1562.6116261373847,5094.953410614273,108.11523856215729,8805.544830621591,121.02990693002158,11503.819032809632,131.9677011166429,509.49534106142727,880.5544830621591,1150.3819032809631,10.811523856215729,12.102990693002159,13.19677011166429,-6.767850542688475,-7.3618905812273505,-7.65210510295725,0.02302376967678646,0.014913040765224702,0.012446732281095942,13.456182615667696,0.02367861470771395,12.026932830819014,0.015908096203831525,13.087515578455353,0.013159207418819449,1.4292497848486825,0.028526204081628637,-1.0605827476363388,0.020645393305090406
128,129,1950.7745167545652,1566.9661573159178,622.3052290243404,89.00322887639857,1525.842564780744,93.34494489232834,2043.7999101513587,99.79600130758008,62.23052290243404,152.5842564780744,204.3799910151359,8.900322887639856,9.334494489232835,9.979600130758008,-4.485008625580555,-5.458774314430169,-5.776095939308959,0.15517867892946038,0.06637596010616573,0.05297909099658661,15.739024532775616,0.15527718833956006,13.930049097616195,0.06660658240729972,14.963524742103644,0.053150989438004274,1.8089754351594216,0.1689598829267457,-1.0334756444874493,0.08521422708808225
129,130,2259.911020638395,1587.199715285071,648.5744695982371,88.89117477266043,1556.0448919476612,94.2000075748324,1932.2478851205005,98.84615473786592,64.8574469598237,155.60448919476613,193.22478851205005,8.889117477266044,9.42000075748324,9.884615473786592,-4.529899622903628,-5.480055305612186,-5.715157101568028,0.1487060147280869,0.0656838428939947,0.05550430600362449,15.694133535452544,0.14880880901565152,13.908768106434177,0.06591688673843815,15.024463579844575,0.055668407381190846,1.7853654290183663,0.16275471605438882,-1.1156954734103977,0.08627866212248719
130,131,1114.4920791516547,1613.9937619928817,703.2211553132174,89.45509216688902,1394.7416527784194,93.03236289417171,1633.3471801744454,98.50281881506544,70.32211553132174,139.47416527784193,163.33471801744454,8.945509216688901,9.303236289417171,9.850281881506543,-4.617729818338328,-5.361234427333424,-5.532696267733143,0.1380202718131314,0.0723719073988339,0.06543346063323256,15.606303340017842,0.13813101844161335,14.027588984712938,0.0725834810443154,15.20692441367946,0.0655727181521022,1.5787143553049034,0.15604018705521927,-1.179335428966521,0.097816885486942
131,132,956.084356053037,1644.4098013646446,1105.1946313137391,91.06236144922629,1867.3564270504985,97.06020803064862,2026.4257227956555,102.84689738714228,110.51946313137391,186.73564270504986,202.64257227956554,9.10623614492263,9.706020803064863,10.284689738714228,-5.108596916460621,-5.678068051872297,-5.7668267240294995,0.08939842754661621,0.05639540699768394,0.05506685116052585,15.115436241895551,0.08956931211165041,13.710755360174065,0.05666666277803488,14.972793957383104,0.05523225228206563,1.404680881721486,0.10598949166098387,-1.2620385972090382,0.07913098231760596
132,133,1574.445380943758,1652.3598947928715,8993.572489797216,123.13284518080735,15533.906179661804,141.4396943654515,20453.39033187061,156.58460460876717,899.3572489797216,1553.3906179661803,2045.339033187061,12.313284518080735,14.143969436545149,15.658460460876716,-7.384830598747262,-7.978201694530805,-8.27691326623549,0.014854957490222922,0.009879167970477337,0.008306412445264977,12.839202559608909,0.015850949068840825,11.410621717515559,0.01132548894105727,12.462707415177114,0.009340239992906497,1.42858084209335,0.01948125473723385,-1.0520856976615551,0.014680149279864305
133,134,3614.56842425486,1658.1714021183857,1062.823368215848,91.77613160707058,2625.854946188017,100.60243257571426,2831.8568376830626,104.21428131070617,106.28233682158479,262.5854946188017,283.18568376830626,9.177613160707057,10.060243257571425,10.421428131070616,-5.066152736606666,-6.048176829316951,-6.130178235383461,0.09369111159160036,0.041568800098082156,0.03992874700354859,15.157880421749505,0.09385418059743726,13.340646582729413,0.04193606898076428,14.609442446029142,0.040156549063479395,1.8172338390200924,0.10279708700724836,-1.2687958632997294,0.058061883488628306
134,135,1407.0862782537238,1663.3262991329689,2295.083485984118,97.75851776353873,4256.966423577598,105.37210040174104,5830.781843203341,113.98835624547966,229.5083485984118,425.6966423577598,583.0781843203341,9.775851776353873,10.537210040174104,11.398835624547967,-5.901996220154615,-6.572750561834385,-6.914316981847342,0.04621530868972211,0.02685685475522403,0.021211111966143982,14.322036938201556,0.04654500597951363,12.816072850211977,0.02742187789536495,13.82530369956526,0.021636886704295824,1.5059640879895788,0.05402218959780568,-1.0092308493532833,0.03493013388984987
135,136,2061.1977694534517,1664.4202917919035,1954.1536464972655,96.84441354682608,4256.953997640225,104.9143289574994,5899.013373108375,114.57579138038633,195.41536464972654,425.69539976402245,589.9013373108376,9.684441354682608,10.49143289574994,11.457579138038634,-5.727396768470447,-6.572747392603428,-6.926948451797928,0.05377068936552187,0.026740257701160935,0.02107381790562272,14.496636389885724,0.05405432322386529,12.816076019442935,0.02730769345605011,13.812672229614675,0.02150231142304431,1.6805603704427892,0.06056054805795357,-0.9965962101717398,0.03475715060851772
136,137,3416.6362875576347,1665.9056935165418,9434.437883293347,126.43967041988545,18375.20080928261,147.91191663508744,21909.44286014955,163.40862005062624,943.4437883293347,1837.520080928261,2190.9442860149547,12.643967041988544,14.791191663508744,16.340862005062625,-7.436790073532087,-8.160580234681305,-8.351578334837509,0.014541093396619709,0.008733751060178775,0.008092325938484374,12.787243084824084,0.015557191954715768,11.228243177365059,0.010341525397458496,12.388042346575094,0.00915037346281036,1.5589999074590253,0.018680828917961648,-1.1597991692100358,0.013808565532131972
137,138,3160.5903470875223,1681.2627639313785,777.2861546271579,90.57542084926152,2251.544411034066,97.84126802101225,2495.471715506962,103.71951192906387,77.7286154627158,225.15444110340658,249.5471715506962,9.057542084926151,9.784126802101225,10.371951192906387,-4.726452329811198,-5.8812012942775915,-5.9928816294856535,0.12643262849392725,0.04714887047421963,0.045095951095631776,15.497580828544972,0.12655351584302224,13.507622117768772,0.04747298944620873,14.74673905192695,0.04529777478678009,1.9899587107762002,0.13516462961585005,-1.2391169341581776,0.06561686618235966
138,139,2804.6100706686675,1688.5162043320288,647.1577347466687,87.59011990157254,1110.3074657709126,93.9387920214144,1560.326576834867,97.6133994393561,64.71577347466686,111.03074657709126,156.0326576834867,8.759011990157253,9.39387920214144,9.76133994393561,-4.5275253654317495,-5.113608150113828,-5.483038764593973,0.14685025765844856,0.09179762586975551,0.06787716107902335,15.696507792924422,0.14695435005027713,14.275215261932535,0.09196451954579392,15.25658191681863,0.06801141515629504,1.4212925309918862,0.1733581663896688,-0.9813666548860951,0.11438105370580667
139,140,1219.0827814681809,1689.2633782781966,682.4476479187438,90.77165448059661,1314.0149723186855,93.63078284862462,1684.6247962363182,99.97626522834311,68.24476479187437,131.40149723186855,168.46247962363182,9.077165448059661,9.363078284862462,9.997626522834311,-4.585173353230495,-5.296500784365229,-5.566257972114831,0.14431472569625411,0.0773122084077132,0.06439074624515712,15.638859805125676,0.14442064560557719,14.092322627681135,0.07751029808253085,15.173362709297773,0.06453225393105724,1.5465371774445416,0.163905976663374,-1.0810400816166386,0.10085761303077344
140,141,956.1897529616772,1696.6671665107453,653.3381559744448,92.1885660364573,2247.347017850135,101.93189828691507,3882.622883016019,119.40057036524462,65.33381559744448,224.73470178501353,388.26228830160187,9.21885660364573,10.193189828691507,11.940057036524461,-4.537845056025808,-5.879175344934407,-6.472813024537384,0.15309773849098232,0.04921185235874327,0.03336652122795308,15.686188102330362,0.15319758599729913,13.509648067111957,0.04952247118777345,14.26680765687522,0.03363879210479593,2.1765400352184052,0.1610030294992728,-0.7571595897632619,0.05986688138539983
141,142,731.6534994042511,1698.9924587320209,2158.1359016242877,97.91156413899459,3864.365506241111,106.17420332656198,4352.7041803236625,110.86607214973357,215.81359016242877,386.4365506241111,435.27041803236625,9.79115641389946,10.617420332656199,11.086607214973357,-5.835196973743889,-6.467695492234151,-6.596897881298833,0.04922491072543379,0.029810588678340227,0.02763562220153365,14.388836184612282,0.04953458044915271,12.921127919812212,0.030320619012716276,14.14272280011377,0.027963748137188917,1.4677082648000699,0.05807766005606522,-1.2215948803015575,0.04124695318680434
142,143,968.9661947883473,1711.123494837842,1578.7283663560215,98.73147689294377,3502.928763640841,104.38788304386107,5481.3029687149465,113.6214785863345,157.87283663560214,350.2928763640841,548.1302968714947,9.873147689294377,10.438788304386106,11.36214785863345,-5.495768530940809,-6.361078263739373,-6.847209518866265,0.06785439136442702,0.03233318766804417,0.02249087579537223,14.728264627415363,0.06807937464301125,13.027745148306991,0.03280402055757905,13.892411162546338,0.02289286110247248,1.7005194791083724,0.07557053007969146,-0.8646660142393472,0.04000233560930119
143,144,819.2228683227524,1721.7985565852152,1036.9767298573547,92.21302472742674,2251.4742855522886,97.35355570999997,2806.313338762673,103.06570861641706,103.69767298573547,225.14742855522886,280.6313338762673,9.221302472742675,9.735355570999996,10.306570861641706,-5.039422526922613,-5.881167477951443,-6.120340401315882,0.09648348795929194,0.04691530728250763,0.03984811400216543,15.184610631433557,0.09664184535250499,13.50765593409492,0.047241028750199955,14.61928028009672,0.040076374398687935,1.676954697338637,0.10757026108788018,-1.1116243460018005,0.06195022665270103
144,145,1261.025166421585,1729.8689609408195,2252.098041516711,97.36291714623809,3656.2893194502517,104.90496372424249,4730.44556210597,115.82555899062866,225.2098041516711,365.62893194502516,473.04455621059697,9.736291714623809,10.49049637242425,11.582555899062866,-5.881468232280964,-6.40760138455091,-6.687255122484342,0.04690682339589631,0.031130437363178092,0.026566362482117675,14.342564926075207,0.04723169386588269,12.981222027495454,0.03161918516324954,14.052365558928262,0.026907530747831667,1.3613428985797533,0.05683841813270599,-1.0711435314328082,0.04151852696487878
145,146,1523.5787925792224,1734.2191145781903,930.2074281905316,91.01112981055377,2147.2266780036507,97.02604438001774,2470.774587934821,101.42133665405993,93.02074281905315,214.72266780036506,247.0774587934821,9.101112981055376,9.702604438001774,10.142133665405993,-4.921449508142135,-5.829694735927208,-5.982082814859426,0.10615597430407184,0.04902754759464677,0.04453751095183189,15.302583650214036,0.10629992335271657,13.559128676119155,0.049339326739533645,14.757537866553177,0.04474185375237355,1.743454974094881,0.11719233280340433,-1.1984091904340222,0.06660482445220649
146,147,2756.5292390275367,1736.09085708817,572.3297833797178,88.26960195834701,1360.6087277748165,93.13578863379084,1735.8580054469085,98.07799614470315,57.23297833797178,136.06087277748165,173.58580054469084,8.826960195834701,9.313578863379083,9.807799614470316,-4.394115866696986,-5.334333131158396,-5.598785491656162,0.1673379944675451,0.07426994153780515,0.06130376187630955,15.829917291659186,0.16742934992636987,14.054490280887968,0.07447612339531443,15.14083518975644,0.06145237843730299,1.7754270107712173,0.18324650112010574,-1.0863449088684725,0.0965561379281276
147,148,3011.6662626539614,1736.137862046418,591.6769955029808,87.4942168891293,1583.5068065044188,94.16134085139552,2038.8838817760784,99.39872559822591,59.16769955029808,158.3506806504419,203.88838817760785,8.74942168891293,9.416134085139552,9.939872559822591,-4.43021171041438,-5.499049836180085,-5.773481231512666,0.16044434048683076,0.06451822903704016,0.05289541902706528,15.793821447941792,0.16053961884407456,13.889773575866279,0.06475546786211245,14.966139449899938,0.053067588502428265,1.9040478720755125,0.17310759612634513,-1.0763658740336588,0.08372239585382238
148,149,1296.3464140082338,1740.7259477963532,1602.3101137903245,98.0523050878447,2764.536900705991,101.0532983653245,2469.630922781626,105.43860546329906,160.23101137903245,276.45369007059907,246.9630922781626,9.80523050878447,10.10532983653245,10.543860546329906,-5.511866434916573,-6.104055978059861,-5.981580136007485,0.06639585564909757,0.03966046852128368,0.04632307033102178,14.712166723439598,0.06662576432373933,13.284767433986502,0.04004524320431628,14.758040545405118,0.04651957050862602,1.4273992894530956,0.07773425226382058,-1.4732731114186155,0.061381527706630655
149,150,1271.9752847648904,1748.1209017828576,953.3731580304484,96.73004644374845,2110.19138880443,99.15723707585177,2559.736281123843,104.06296183208225,95.33731580304485,211.019138880443,255.97362811238432,9.673004644374846,9.915723707585176,10.406296183208225,-4.94815730079169,-5.810804616125993,-6.0204880602011634,0.11008501708636856,0.05098381255752061,0.044109353928537216,15.27587585756448,0.11022383504148599,13.578018795920372,0.05128369997246203,14.71913262121144,0.044315671036408766,1.6978570616441093,0.12157019245735452,-1.1411138252910682,0.06777828990371991
150,151,308.35686752243186,1759.8824615452243,480.2630631514339,84.15106181642884,1837.9836020591265,95.14718268084785,3155.8194097412243,104.00575421781146,48.026306315143394,183.79836020591264,315.5819409741224,8.415106181642884,9.514718268084785,10.400575421781145,-4.20369796625196,-5.660854081054225,-6.247780357385226,0.19011227195299804,0.05616736356791443,0.03575814350402857,16.020335192104213,0.19019268853317506,13.727969330992138,0.05643971536192743,14.491840324027377,0.036012337084240134,2.2923658611120743,0.19839027254785635,-0.7638709930352388,0.0669502045732821
151,152,1786.7102592303281,1759.4354301363107,4306.786907991484,106.21531035802467,7583.754173280744,118.0660573195776,9539.445630071046,126.33893761572533,430.67869079914846,758.3754173280744,953.9445630071046,10.621531035802466,11.80660573195776,12.633893761572534,-6.585383460476346,-7.199710617352587,-7.448807842735964,0.02675860547560776,0.01689159079589795,0.014369571632229228,13.638649697879824,0.027324088115541594,12.189112794693777,0.01777623637278627,13.29081283867664,0.014990936738843373,1.449536903186047,0.03259755160939316,-1.1017000439828628,0.02325344627983503
152,153,1364.26965425754,1761.9980771736746,1850.7140165182318,96.30371424132916,3545.9560068081973,103.64026768134568,4494.343771563315,109.44569447219752,185.07140165182318,354.59560068081976,449.43437715633155,9.630371424132916,10.364026768134568,10.944569447219752,-5.668348285342956,-6.3743333579712145,-6.631665721155119,0.05645903636069035,0.03171209406387385,0.026421783588002824,14.555684873013215,0.05672923065866847,13.01449005407515,0.032192012206152754,14.107954960257484,0.02676479485042791,1.5411948189380649,0.06522676797914717,-1.0934649061823336,0.04186501992435427
153,154,1568.3475540954812,1761.1607001991433,524.6647259003284,89.90389389847361,1244.2068334482665,94.44865412878805,1522.24001452717,100.08299384715366,52.46647259003284,124.42068334482664,152.224001452717,8.990389389847362,9.444865412878805,10.008299384715366,-4.299704667062444,-5.237231455626908,-5.456207834711009,0.1859201125298727,0.08236314652421974,0.07133569429778219,15.924328491293728,0.18600234156447382,14.151591956419455,0.0825491165630208,15.283412846701594,0.07146345133255791,1.772736534874273,0.2034974882223424,-1.131820890282139,0.10918507920817784
154,155,88.01826502020442,1766.463087515536,887.3789432961039,88.40530021878641,1373.6363598984103,92.43251595846009,1446.5444084125947,97.17297473685554,88.73789432961038,137.36363598984104,144.6544408412595,8.84053002187864,9.243251595846008,9.717297473685553,-4.870272797713771,-5.344679444997484,-5.400829427197293,0.10809333651877785,0.07301006492165528,0.07288589066213853,15.3537603606424,0.10823470896209039,14.044143967048878,0.07321979459018868,15.338791254215309,0.07301093516061448,1.3096163935935223,0.13067475098096737,-1.2946472871664305,0.10340084609352515
155,156,1096.7036086167823,1767.2939649074744,971.7273131412699,91.2469115941127,1999.9042464428635,95.11580341371408,2257.529523544565,99.723999143608,97.17273131412699,199.99042464428635,225.7529523544565,9.12469115941127,9.511580341371408,9.9723999143608,-4.968861024936744,-5.7525230063637,-5.884083596609649,0.101883417025265,0.051602793927478255,0.04792873711832045,15.255172133419428,0.10203339398986351,13.636300405682665,0.051899104819706596,14.855537084802954,0.04811868075052875,1.6188717277367637,0.11447414804303026,-1.2192366791202893,0.07077375585807354
156,157,1025.476305082677,1781.5796366425525,2109.3810986923336,96.76701762085783,3733.139514554741,102.88488844639286,4485.54455412645,109.79575641507908,210.93810986923336,373.31395145547407,448.554455412645,9.676701762085782,10.288488844639286,10.979575641507909,-5.810387625388432,-6.430185551609938,-6.629537937009942,0.04977394278526458,0.029902473113880022,0.026558290587208492,14.413645532967738,0.05008021769858281,12.958637860436426,0.03041096246900816,14.11008274440266,0.026899561229299714,1.4550076725313126,0.058590569574197435,-1.151444883966235,0.04060065310583399
157,158,1603.9719398669406,1792.7847228422906,3411.4180805621763,103.64029240707798,5688.492556957966,110.780516854266,6883.860488947275,118.46563941166092,341.14180805621766,568.8492556957966,688.3860488947275,10.364029240707797,11.0780516854266,11.846563941166092,-6.332337367233447,-6.887492985437952,-7.094580150400312,0.032962748805959514,0.021129826502077072,0.018671967418286327,13.891695791122725,0.03342342940500632,12.501330426608412,0.021843495781879416,13.645040531012292,0.019154267479697135,1.390365364514313,0.039928234886661654,-1.1437101044038798,0.029052095804894474
158,159,1311.1649593272762,1794.8250705604046,1156.1080499924897,92.90569577653224,2446.851117339145,100.27518382311469,3596.2315776894484,106.80219145422686,115.61080499924897,244.68511173391448,359.62315776894485,9.290569577653224,10.027518382311468,10.680219145422686,-5.15749606298508,-5.9715188619929185,-6.3896191253910315,0.0871914004216062,0.04446473006759546,0.03222272404445333,15.06653709537109,0.08736660192446268,13.417304550053444,0.04480826887918382,14.35000155602157,0.032504577220127444,1.6492325453176466,0.09818708719468543,-0.9326970059681265,0.05535637723161137
159,160,1403.476237166794,1802.032017890442,1069.7403474089979,92.33741018861109,1998.899268345191,96.94591172452033,2720.0248699100903,103.30771444056693,106.97403474089978,199.88992683451912,272.00248699100905,9.233741018861108,9.694591172452032,10.330771444056692,-5.073195941007661,-5.75197727255879,-6.086432187305478,0.09365458664553716,0.0526221185263548,0.04120876665797551,15.15083721734851,0.09381771913712827,13.636846139487574,0.05291272151540534,14.653188494107125,0.04142953107248151,1.5139910778609362,0.10771035475876925,-1.0163423546195514,0.06720239685496754
